3,nan,nan,-nan,0,0,-0,-0.235282,-0.526508,-16.7746,0.00229035,-0.0137265,-0.000116883,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
14,nan,nan,-nan,0,0,-0,-0.235282,-0.526508,-16.7746,0.00229035,-0.0137265,-0.000116883,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
27,nan,nan,-nan,0,0,-0,-0.235282,-0.526508,-16.7746,0.00229035,-0.0137265,-0.000116883,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
43,nan,nan,-nan,0,0,-0,-0.239742,-0.523298,-16.7775,-0.000710248,0.0139672,-0.000677902,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
58,nan,nan,-nan,0,0,-0,-0.239742,-0.523298,-16.7775,-0.000710248,0.0139672,-0.000677902,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
73,nan,nan,-nan,0,0,-0,-0.237637,-0.515723,-16.7797,0.000780619,0.00137102,-0.000499978,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
89,nan,nan,-nan,0,0,-0,-0.237637,-0.515723,-16.7797,0.000780619,0.00137102,-0.000499978,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
103,nan,nan,-nan,0,0,-0,-0.236993,-0.536454,-16.7819,-0.0031087,-0.00529316,0.00115814,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
119,nan,nan,-nan,0,0,-0,-0.236993,-0.536454,-16.7819,-0.0031087,-0.00529316,0.00115814,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
133,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.240619,-0.518813,0.00505784,-8.74253e-05,0.0141757,-0.00133796,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
150,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.238074,-0.523587,0.0348651,0.0020902,-0.0105392,-0.000275103,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
166,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.238074,-0.523587,0.0348651,0.0020902,-0.0105392,-0.000275103,0.00507771,0.0070836,-0.000275141,0.00103307,nan,nan,nan,0,0,0,0,16.16,16.17,16.25,16.25,0,0,0.01,0
183,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.24119,-0.533766,0.117214,-0.00410023,0.00365546,5.47672e-05,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
197,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.24119,-0.533766,0.117214,-0.00410023,0.00365546,5.47672e-05,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
213,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.24119,-0.533766,0.117214,-0.00410023,0.00365546,5.47672e-05,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
227,-0.000406132,0.000298878,-0.0023255,-0.00586689,0.00707881,-0.000272048,-0.24119,-0.533766,0.117214,-0.00410023,0.00365546,5.47672e-05,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
241,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.240299,-0.514162,0.234016,0.00166212,0.0048436,-0.000723037,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
258,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.237273,-0.530808,0.341165,0.000305888,-0.0118945,0.000461573,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
274,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.237273,-0.530808,0.341165,0.000305888,-0.0118945,0.000461573,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
290,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.237273,-0.530808,0.341165,0.000305888,-0.0118945,0.000461573,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
305,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.237273,-0.530808,0.341165,0.000305888,-0.0118945,0.000461573,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
319,-0.000799703,0.000662273,0.0161023,-0.00674407,0.00668414,0.0950386,-0.237273,-0.530808,0.341165,0.000305888,-0.0118945,0.000461573,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
337,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.239903,-0.517349,0.564821,0.00254578,-0.00763628,-0.00137199,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
351,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.239903,-0.517349,0.564821,0.00254578,-0.00763628,-0.00137199,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
365,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.241823,-0.531314,0.675969,-0.00496381,0.0042832,0.000888671,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
383,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.241823,-0.531314,0.675969,-0.00496381,0.0042832,0.000888671,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
398,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.240273,-0.512677,0.739986,0.00226698,0.00799925,-0.0012778,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
413,-0.00137093,0.00112018,0.0426289,-0.00761335,0.00688878,0.144573,-0.240273,-0.512677,0.739986,0.00226698,0.00799925,-0.0012778,0.00351111,0.0113776,-0.00114421,0.0010335,nan,nan,nan,0,0,0,0,16.16,16.17,16.26,16.25,0,0,0.01,0
