5,nan,nan,-nan,0,0,-0,-0.321003,-0.41527,-39.7671,0.000589995,0.0140323,-0.000933804,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
15,nan,nan,-nan,0,0,-0,-0.316045,-0.421169,-39.7687,0.00295627,-0.0121881,0.000158288,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
26,nan,nan,-nan,0,0,-0,-0.316045,-0.421169,-39.7687,0.00295627,-0.0121881,0.000158288,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
37,nan,nan,-nan,0,0,-0,-0.319247,-0.428932,-39.7669,-0.00321571,0.00264114,0.00105718,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
47,nan,nan,-nan,0,0,-0,-0.319247,-0.428932,-39.7669,-0.00321571,0.00264114,0.00105718,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
58,nan,nan,-nan,0,0,-0,-0.319247,-0.428932,-39.7669,-0.00321571,0.00264114,0.00105718,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
68,nan,nan,-nan,0,0,-0,-0.317928,-0.410388,-39.7693,0.00130213,0.00355817,-0.00065637,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
80,nan,nan,-nan,0,0,-0,-0.317928,-0.410388,-39.7693,0.00130213,0.00355817,-0.00065637,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
91,nan,nan,-nan,0,0,-0,-0.317928,-0.410388,-39.7693,0.00130213,0.00355817,-0.00065637,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
101,nan,nan,-nan,0,0,-0,-0.314686,-0.426527,-39.77,0.00127118,-0.0137275,0.000486316,0.00412037,0.000452118,-3.38456e-06,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.06,0.05,0.09
112,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.314686,-0.426527,-39.77,0.00127118,-0.0137275,0.000486316,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
122,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.314686,-0.426527,-39.77,0.00127118,-0.0137275,0.000486316,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
133,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.319224,-0.420866,0.00397176,0.00045394,0.0135919,-0.00134416,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
144,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.319224,-0.420866,0.00397176,0.00045394,0.0135919,-0.00134416,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
154,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.319224,-0.420866,0.00397176,0.00045394,0.0135919,-0.00134416,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
165,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.315619,-0.413702,0.236205,0.00204059,-0.00558871,0.00064683,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
175,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.315619,-0.413702,0.236205,0.00204059,-0.00558871,0.00064683,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
186,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.315619,-0.413702,0.236205,0.00204059,-0.00558871,0.00064683,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
197,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.317583,-0.431925,1.11545,-0.00411965,-0.00389217,0.0174667,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
207,0.000539635,0.00109468,-0.00756311,0.00228137,0.00199133,-0.00204574,-0.317583,-0.431925,1.11545,-0.00411965,-0.00389217,0.0174667,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
221,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.318521,-0.411903,2.10893,0.00191378,0.011738,0.0373875,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
231,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.318521,-0.411903,2.10893,0.00191378,0.011738,0.0373875,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
242,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.318521,-0.411903,2.10893,0.00191378,0.011738,0.0373875,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
252,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.318521,-0.411903,2.10893,0.00191378,0.011738,0.0373875,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
263,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.316445,-0.421095,3.27132,0.00224602,-0.013745,0.0502338,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
273,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.316445,-0.421095,3.27132,0.00224602,-0.013745,0.0502338,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
284,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.316445,-0.421095,3.27132,0.00224602,-0.013745,0.0502338,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
295,0.000228988,0.0147721,0.0169169,0.00224146,0.00283111,0.0930693,-0.32422,-0.42324,4.6964,-0.00400529,0.00872673,0.0719461,0.00603764,0.00519641,-0.000472247,0,0,0,0,0,16.55,16.58,16.66,16.65,0.08,0.07,0.04,0.09
