1,nan,nan,-nan,0,0,-0,-1.44436,-0.370061,-43.5266,0.00147841,-0.014426,0.00129737,0.0217892,0.00576429,-0.000448386,0.00102682,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
12,nan,nan,-nan,0,0,-0,-1.44436,-0.370061,-43.5266,0.00147841,-0.014426,0.00129737,0.0217892,0.00576429,-0.000448386,0.00102682,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
23,nan,nan,-nan,0,0,-0,-1.44826,-0.36268,-43.5267,0.00074978,0.0135749,-0.000174747,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
34,nan,nan,-nan,0,0,-0,-1.44826,-0.36268,-43.5267,0.00074978,0.0135749,-0.000174747,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
44,nan,nan,-nan,0,0,-0,-1.44826,-0.36268,-43.5267,0.00074978,0.0135749,-0.000174747,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
55,nan,nan,-nan,0,0,-0,-1.44826,-0.36268,-43.5267,0.00074978,0.0135749,-0.000174747,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
66,nan,nan,-nan,0,0,-0,-1.44539,-0.364315,-43.5291,0.00260784,-0.0101651,-0.000623494,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
77,nan,nan,-nan,0,0,-0,-1.44954,-0.375436,-43.527,-0.00415596,-7.95047e-05,0.000616382,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
87,nan,nan,-nan,0,0,-0,-1.44954,-0.375436,-43.527,-0.00415596,-7.95047e-05,0.000616382,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
101,nan,nan,-nan,0,0,-0,-1.44954,-0.375436,-43.527,-0.00415596,-7.95047e-05,0.000616382,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
112,nan,nan,-nan,0,0,-0,-1.44954,-0.375436,-43.527,-0.00415596,-7.95047e-05,0.000616382,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
123,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44807,-0.35569,-43.529,0.00134089,0.00961098,-0.00083743,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
133,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44456,-0.371033,0.0799482,0.00270789,-0.0145294,0.00114637,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
144,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44456,-0.371033,0.0799482,0.00270789,-0.0145294,0.00114637,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
155,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44456,-0.371033,0.0799482,0.00270789,-0.0145294,0.00114637,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
166,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44456,-0.371033,0.0799482,0.00270789,-0.0145294,0.00114637,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
176,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44456,-0.371033,0.0799482,0.00270789,-0.0145294,0.00114637,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
187,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44879,-0.36754,0.856005,-0.0012127,0.0120886,0.0172967,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
198,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44879,-0.36754,0.856005,-0.0012127,0.0120886,0.0172967,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
208,0.000520222,-0.000358626,0.0162621,0.00288234,-0.00158721,-0.0115865,-1.44673,-0.355494,2.01185,0.00136163,-0.0045686,0.0251797,0.0206067,0.00851551,-0.000300798,0.00102693,0,0,0,0,16.24,16.25,16.33,16.33,0.02,0.01,0.01,0.05
