8966,nan,nan,-nan,0,0,-0,-0.386569,-0.724206,-16.1092,-0.00675925,0.00157181,0.00312026,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
8988,nan,nan,-nan,0,0,-0,-0.384827,-0.733136,-16.1122,-0.00271831,-0.00377608,-0.00190423,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9009,nan,nan,-nan,0,0,-0,-0.384827,-0.733136,-16.1122,-0.00271831,-0.00377608,-0.00190423,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9030,nan,nan,-nan,0,0,-0,-0.384827,-0.733136,-16.1122,-0.00271831,-0.00377608,-0.00190423,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9051,nan,nan,-nan,0,0,-0,-0.381497,-0.74387,-16.1113,1.75508e-05,-0.0017293,-0.00238802,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9072,nan,nan,-nan,0,0,-0,-0.381497,-0.74387,-16.1113,1.75508e-05,-0.0017293,-0.00238802,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9093,0.00216723,0.00116928,-0.00555071,0.0108821,0.0133479,0.000271009,-0.382251,-0.746913,-16.1122,-0.000926634,-0.00085071,0.00241141,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9114,0.00216723,0.00116928,-0.00555071,0.0108821,0.0133479,0.000271009,-0.373964,-0.749938,0.00585363,0.00912106,-0.002933,0.00128692,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9135,0.00216723,0.00116928,-0.00555071,0.0108821,0.0133479,0.000271009,-0.373964,-0.749938,0.00585363,0.00912106,-0.002933,0.00128692,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
9156,0.00216723,0.00116928,-0.00555071,0.0108821,0.0133479,0.000271009,-0.373964,-0.749938,0.00585363,0.00912106,-0.002933,0.00128692,0.00190225,0.0140325,0.0019526,0,0,0,0,0,16.66,16.68,16.76,16.75,0.04,0.02,0.01,0.13
