146,nan,nan,-nan,0,0,-0,-1.1987,-0.988547,-50.2093,0.00175274,-0.000330289,0.00269954,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
161,nan,nan,-nan,0,0,-0,-1.20064,-0.988289,-0.0797489,-0.000552845,-0.000873155,0.00177153,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
175,nan,nan,-nan,0,0,-0,-1.20064,-0.988289,-0.0797489,-0.000552845,-0.000873155,0.00177153,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
191,nan,nan,-nan,0,0,-0,-1.20064,-0.988289,-0.0797489,-0.000552845,-0.000873155,0.00177153,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
207,nan,nan,-nan,0,0,-0,-1.20064,-0.988289,-0.0797489,-0.000552845,-0.000873155,0.00177153,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
223,nan,nan,-nan,0,0,-0,-1.20064,-0.988289,-0.0797489,-0.000552845,-0.000873155,0.00177153,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
240,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
256,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
271,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
285,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
302,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
317,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
332,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
346,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
360,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
376,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
393,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
409,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19981,-0.988829,-0.964262,0.00135485,-0.00121279,0.00313555,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
425,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19901,-0.988024,-2.56474,0.000500174,-0.000391375,0.00191821,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
439,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19901,-0.988024,-2.56474,0.000500174,-0.000391375,0.00191821,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
454,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19901,-0.988024,-2.56474,0.000500174,-0.000391375,0.00191821,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
472,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19901,-0.988024,-2.56474,0.000500174,-0.000391375,0.00191821,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
484,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
499,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
514,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
529,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
545,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
561,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
575,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.19475,-0.98858,-2.85535,-0.00115113,-0.000225833,0.000733237,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
591,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18959,-0.986322,-3.02741,0.000300448,-0.000615201,0.00290638,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
606,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18959,-0.986322,-3.02741,0.000300448,-0.000615201,0.00290638,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
622,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18959,-0.986322,-3.02741,0.000300448,-0.000615201,0.00290638,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
636,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18515,-0.984696,-3.04958,-0.00137506,0.000286038,-0.000806243,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
654,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18515,-0.984696,-3.04958,-0.00137506,0.000286038,-0.000806243,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
669,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18515,-0.984696,-3.04958,-0.00137506,0.000286038,-0.000806243,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
685,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18515,-0.984696,-3.04958,-0.00137506,0.000286038,-0.000806243,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
700,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18515,-0.984696,-3.04958,-0.00137506,0.000286038,-0.000806243,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
715,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.17962,-0.982366,-3.04667,-0.000618423,0.00150276,-0.00280485,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
732,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.17962,-0.982366,-3.04667,-0.000618423,0.00150276,-0.00280485,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
744,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18104,-0.982492,-3.04547,-0.000818175,-0.000746358,0.00153085,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
760,-0.00975519,0.0671177,0.0267595,0.0129725,0.0122905,0.113763,-1.18104,-0.982492,-3.04547,-0.000818175,-0.000746358,0.00153085,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
774,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17524,-0.981692,-3.04206,0.00283698,-0.000384815,-0.000929144,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
788,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17524,-0.981692,-3.04206,0.00283698,-0.000384815,-0.000929144,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
802,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17524,-0.981692,-3.04206,0.00283698,-0.000384815,-0.000929144,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
817,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17524,-0.981692,-3.04206,0.00283698,-0.000384815,-0.000929144,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
832,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17524,-0.981692,-3.04206,0.00283698,-0.000384815,-0.000929144,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
846,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
862,-0.0590884,0.347351,0.136404,0.000201089,0.0668041,0.158897,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
877,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
894,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
909,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
925,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17435,-0.981248,-3.04113,0.00178595,-0.000448218,0.00336785,0.0159549,0.0149345,-4.86836e-05,0.00100152,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
941,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
957,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
972,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
987,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1003,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1017,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1032,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.173,-0.979862,-3.0521,0.00186407,0.000308417,0.00152297,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1048,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17365,-0.979201,-3.07391,0.000234793,2.2128e-05,-0.00220384,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1066,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17365,-0.979201,-3.07391,0.000234793,2.2128e-05,-0.00220384,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1084,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17365,-0.979201,-3.07391,0.000234793,2.2128e-05,-0.00220384,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1099,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17365,-0.979201,-3.07391,0.000234793,2.2128e-05,-0.00220384,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1115,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17365,-0.979201,-3.07391,0.000234793,2.2128e-05,-0.00220384,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1131,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892,0.140515,-1.17953,-0.979274,-3.09415,-0.00135697,0.000205196,-0.00265636,0.015341,0.0151994,-0.000908959,0.00100134,nan,nan,nan,0,0,0,0,16.66,16.69,16.77,16.76,0,0,0.01,0
1147,-0.0634763,0.3721,0.137592,-0.00217123,0.0731892
