3,nan,nan,-nan,0,0,-0,-0.860225,-0.187572,-44.9017,0.00125712,-0.000246291,0.00263748,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
14,nan,nan,-nan,0,0,-0,-0.860225,-0.187572,-44.9017,0.00125712,-0.000246291,0.00263748,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
25,nan,nan,-nan,0,0,-0,-0.859318,-0.187551,-44.9013,-6.95221e-05,0.000130606,-0.00104799,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
36,nan,nan,-nan,0,0,-0,-0.859318,-0.187551,-44.9013,-6.95221e-05,0.000130606,-0.00104799,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
47,nan,nan,-nan,0,0,-0,-0.860833,-0.189071,-44.9042,-0.000715946,-0.00107296,-0.00123713,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
58,nan,nan,-nan,0,0,-0,-0.860833,-0.189071,-44.9042,-0.000715946,-0.00107296,-0.00123713,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
69,nan,nan,-nan,0,0,-0,-0.860833,-0.189071,-44.9042,-0.000715946,-0.00107296,-0.00123713,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
80,nan,nan,-nan,0,0,-0,-0.860833,-0.189071,-44.9042,-0.000715946,-0.00107296,-0.00123713,0.0121416,0.00271373,0.00112128,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
91,nan,nan,-nan,0,0,-0,-0.85968,-0.189254,-44.9007,0.000876852,-9.49029e-05,0.00209635,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
102,nan,nan,-nan,0,0,-0,-0.85968,-0.189254,-44.9007,0.000876852,-9.49029e-05,0.00209635,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
113,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859931,-0.188605,-44.9028,-0.000262822,0.000460202,-0.00307503,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
124,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859931,-0.188605,-44.9028,-0.000262822,0.000460202,-0.00307503,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
135,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859931,-0.188605,-44.9028,-0.000262822,0.000460202,-0.00307503,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
146,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.861095,-0.18874,-0.00513727,0.000650819,0.00017902,0.000817511,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
157,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.861095,-0.18874,-0.00513727,0.000650819,0.00017902,0.000817511,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
168,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859057,-0.188403,0.108085,0.00152555,9.21587e-05,0.00138318,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
179,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859057,-0.188403,0.108085,0.00152555,9.21587e-05,0.00138318,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
189,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859057,-0.188403,0.108085,0.00152555,9.21587e-05,0.00138318,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
200,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859057,-0.188403,0.108085,0.00152555,9.21587e-05,0.00138318,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
211,0.00160325,0.00158101,0.000463851,0.00898392,0.00911633,-0.000566528,-0.859057,-0.188403,0.108085,0.00152555,9.21587e-05,0.00138318,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
222,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.860624,-0.190488,0.486478,0.00149534,-0.001389,0.00198755,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
233,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.860624,-0.190488,0.486478,0.00149534,-0.001389,0.00198755,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
244,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.860624,-0.190488,0.486478,0.00149534,-0.001389,0.00198755,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
255,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.860624,-0.190488,0.486478,0.00149534,-0.001389,0.00198755,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
266,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.858895,-0.190737,0.718689,0.000505714,0.000142725,-0.000138389,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
276,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.858895,-0.190737,0.718689,0.000505714,0.000142725,-0.000138389,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
287,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.859548,-0.190393,0.943637,-0.000577555,-0.00029809,-0.00131919,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
298,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.859548,-0.190393,0.943637,-0.000577555,-0.00029809,-0.00131919,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
309,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.859548,-0.190393,0.943637,-0.000577555,-0.00029809,-0.00131919,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
320,-0.00581612,0.0198082,0.0212448,0.00784025,0.0107133,0.10043,-0.859548,-0.190393,0.943637,-0.000577555,-0.00029809,-0.00131919,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
331,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.859141,-0.190282,1.15616,0.00123615,-3.10181e-05,0.00267078,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
342,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.859141,-0.190282,1.15616,0.00123615,-3.10181e-05,0.00267078,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
353,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.857401,-0.189579,1.34383,-0.000831205,0.00120045,-0.00198504,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
364,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.857401,-0.189579,1.34383,-0.000831205,0.00120045,-0.00198504,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
375,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.857401,-0.189579,1.34383,-0.000831205,0.00120045,-0.00198504,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
386,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.857401,-0.189579,1.34383,-0.000831205,0.00120045,-0.00198504,0.0111302,0.00263286,-0.000646968,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.07,0.07,0.05
397,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.859394,-0.189961,1.50092,0.000387801,-0.00112168,0.000280956,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
408,-0.0158995,0.0442812,0.0540304,0.00595116,0.0132175,0.165833,-0.859394,-0.189961,1.50092,0.000387801,-0.00112168,0.000280956,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
419,-0.0243508,0.0649823,0.0837296,0.00478388,0.0169719,0.18749,-0.857474,-0.19116,1.63579,0.00186506,0.000197638,0.00158394,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
430,-0.0243508,0.0649823,0.0837296,0.00478388,0.0169719,0.18749,-0.857474,-0.19116,1.63579,0.00186506,0.000197638,0.00158394,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
441,-0.0243508,0.0649823,0.0837296,0.00478388,0.0169719,0.18749,-0.857474,-0.19116,1.63579,0.00186506,0.000197638,0.00158394,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
452,-0.0243508,0.0649823,0.0837296,0.00478388,0.0169719,0.18749,-0.857384,-0.19037,1.73674,-0.00150885,0.000197308,-0.00276531,0.0122924,0.00332603,0.000586613,0,nan,nan,nan,0,0,0,0,16.74,16.77,16.85,16.84,0.05,0.06,0.06,0.05
